,Sample,Cluster
1529,TCGA-EE-A29H-06,0
1530,TCGA-EE-A29L-06,0
1531,TCGA-EE-A29M-06,0
1532,TCGA-EE-A29N-06,0
1533,TCGA-EE-A29P-06,0
1534,TCGA-EE-A29Q-06,0
1535,TCGA-EE-A29R-06,0
1536,TCGA-EE-A29S-06,0
1537,TCGA-EE-A29V-06,0
1538,TCGA-EE-A29W-06,0
1539,TCGA-EE-A29X-06,0
1540,TCGA-EE-A2A0-06,0
1541,TCGA-EE-A2A1-06,0
1542,TCGA-EE-A2A2-06,0
1543,TCGA-EE-A2A5-06,0
1544,TCGA-EE-A2A6-06,0
1545,TCGA-EE-A2GB-06,0
1546,TCGA-EE-A2GC-06,0
1547,TCGA-EE-A2GD-06,0
1548,TCGA-EE-A2GE-06,0
1549,TCGA-EE-A2GH-06,0
1550,TCGA-EE-A2GI-06,0
1551,TCGA-EE-A2GJ-06,0
1552,TCGA-EE-A2GL-06,0
1553,TCGA-EE-A2GM-06,0
1554,TCGA-EE-A2GN-06,0
1555,TCGA-EE-A2GO-06,0
1556,TCGA-EE-A2GP-06,0
1557,TCGA-EE-A2GR-06,0
1558,TCGA-EE-A2GS-06,0
1559,TCGA-EE-A2GT-06,0
1560,TCGA-EE-A2GU-06,0
1561,TCGA-EE-A2M5-06,5
1562,TCGA-EE-A2M6-06,0
1563,TCGA-EE-A2M7-06,0
1564,TCGA-EE-A2M8-06,0
1565,TCGA-EE-A2MC-06,5
1566,TCGA-EE-A2MD-06,0
1567,TCGA-EE-A2ME-06,0
1568,TCGA-EE-A2MF-06,0
1569,TCGA-EE-A2MG-06,0
1570,TCGA-EE-A2MH-06,0
1571,TCGA-EE-A2MI-06,0
1572,TCGA-EE-A2MJ-06,0
1573,TCGA-EE-A2MK-06,0
1574,TCGA-EE-A2ML-06,0
1575,TCGA-EE-A2MM-06,0
1576,TCGA-EE-A2MN-06,0
1577,TCGA-EE-A2MP-06,0
1578,TCGA-EE-A2MQ-06,0
1579,TCGA-EE-A2MR-06,0
1580,TCGA-EE-A2MS-06,0
1581,TCGA-EE-A2MT-06,0
1582,TCGA-EE-A2MU-06,0
1583,TCGA-EE-A3AA-06,0
1584,TCGA-EE-A3AB-06,0
1585,TCGA-EE-A3AC-06,0
1586,TCGA-EE-A3AD-06,0
1587,TCGA-EE-A3AE-06,0
1588,TCGA-EE-A3AF-06,0
1589,TCGA-EE-A3AG-06,0
1590,TCGA-EE-A3AH-06,0
1591,TCGA-EE-A3J3-06,0
1592,TCGA-EE-A3J4-06,0
1593,TCGA-EE-A3J5-06,0
1594,TCGA-EE-A3J7-06,0
1595,TCGA-EE-A3J8-06,0
1596,TCGA-EE-A3JA-06,0
1597,TCGA-EE-A3JB-06,0
1598,TCGA-EE-A3JD-06,0
1599,TCGA-EE-A3JE-06,0
1600,TCGA-EE-A3JH-06,0
1601,TCGA-EE-A3JI-06,0
1602,TCGA-ER-A193-06,0
1603,TCGA-ER-A194-01,0
1604,TCGA-ER-A195-06,0
1605,TCGA-ER-A196-01,7
1606,TCGA-ER-A197-06,0
1607,TCGA-ER-A198-06,0
1608,TCGA-ER-A199-06,0
1609,TCGA-ER-A19A-06,0
1610,TCGA-ER-A19B-06,0
1611,TCGA-ER-A19C-06,0
1612,TCGA-ER-A19D-06,0
1613,TCGA-ER-A19E-06,0
1614,TCGA-ER-A19F-06,0
1615,TCGA-ER-A19G-06,0
1616,TCGA-ER-A19H-06,0
1617,TCGA-ER-A19J-06,0
1618,TCGA-ER-A19K-01,0
1619,TCGA-ER-A19L-06,0
1620,TCGA-ER-A19M-06,0
1621,TCGA-ER-A19N-06,0
1622,TCGA-ER-A19O-06,0
1623,TCGA-ER-A19P-06,0
1624,TCGA-ER-A19Q-06,0
1625,TCGA-ER-A19S-06,0
1626,TCGA-ER-A19T-01,0
1627,TCGA-ER-A19W-06,0
1628,TCGA-ER-A1A1-06,0
1629,TCGA-ER-A2NB-01,7
1630,TCGA-ER-A2NC-06,0
1631,TCGA-ER-A2ND-06,0
1632,TCGA-ER-A2NE-06,0
1633,TCGA-ER-A2NF-01,0
1634,TCGA-ER-A2NG-06,0
1635,TCGA-ER-A2NH-06,0
1636,TCGA-ER-A3ES-06,0
1637,TCGA-ER-A3ET-06,0
1638,TCGA-ER-A3EV-06,0
1639,TCGA-ER-A3PL-06,0
1640,TCGA-ER-A42H-01,0
1641,TCGA-ER-A42K-06,0
1642,TCGA-ER-A42L-06,0
1643,TCGA-FR-A2OS-01,0
1644,TCGA-FR-A3R1-01,0
1645,TCGA-FR-A3YN-06,0
1646,TCGA-FR-A3YO-06,0
1647,TCGA-FR-A44A-06,0
1648,TCGA-FR-A69P-06,0
1649,TCGA-FS-A1YW-06,0
1650,TCGA-FS-A1YX-06,0
1651,TCGA-FS-A1YY-06,0
1652,TCGA-FS-A1Z0-06,0
1653,TCGA-FS-A1Z3-06,0
1654,TCGA-FS-A1Z4-06,0
1655,TCGA-FS-A1Z7-06,0
1656,TCGA-FS-A1ZA-06,0
1657,TCGA-FS-A1ZB-06,0
1658,TCGA-FS-A1ZC-06,0
1659,TCGA-FS-A1ZD-06,0
1660,TCGA-FS-A1ZE-06,0
1661,TCGA-FS-A1ZF-06,0
1662,TCGA-FS-A1ZG-06,0
1663,TCGA-FS-A1ZH-06,0
1664,TCGA-FS-A1ZJ-06,0
1665,TCGA-FS-A1ZK-06,0
1666,TCGA-FS-A1ZM-06,0
1667,TCGA-FS-A1ZN-01,0
1668,TCGA-FS-A1ZP-06,0
1669,TCGA-FS-A1ZQ-06,0
1670,TCGA-FS-A1ZR-06,0
1671,TCGA-FS-A1ZS-06,5
1672,TCGA-FS-A1ZT-06,0
1673,TCGA-FS-A1ZU-06,0
1674,TCGA-FS-A1ZW-06,0
1675,TCGA-FS-A1ZY-06,0
1676,TCGA-FS-A1ZZ-06,0
1677,TCGA-FS-A4F0-06,0
1678,TCGA-FS-A4F4-06,0
1679,TCGA-FS-A4F5-06,0
1680,TCGA-FS-A4F8-06,0
1681,TCGA-FS-A4F9-06,0
1682,TCGA-FS-A4FB-06,0
1683,TCGA-FS-A4FC-06,0
1684,TCGA-FS-A4FD-06,0
1685,TCGA-FW-A3I3-06,0
1686,TCGA-FW-A3R5-06,0
1687,TCGA-FW-A3TU-06,0
1688,TCGA-FW-A3TV-06,0
1689,TCGA-FW-A5DX-01,0
1690,TCGA-FW-A5DY-06,0
1691,TCGA-GF-A2C7-01,0
1692,TCGA-GF-A3OT-06,5
1693,TCGA-GF-A4EO-06,0
1694,TCGA-GF-A6C8-06,0
1695,TCGA-GF-A6C9-06,0
1696,TCGA-GN-A262-06,0
1697,TCGA-GN-A263-01,0
1698,TCGA-GN-A264-06,0
1699,TCGA-GN-A265-06,0
1700,TCGA-GN-A266-06,0
1701,TCGA-GN-A267-06,0
1702,TCGA-GN-A268-06,0
1703,TCGA-GN-A26A-06,0
1704,TCGA-GN-A26C-01,0
1705,TCGA-GN-A26D-06,0
1706,TCGA-IH-A3EA-01,0
1707,TCGA-QB-A6FS-06,0
1708,TCGA-RP-A690-06,0
1709,TCGA-RP-A693-06,0
1710,TCGA-RP-A694-06,0
1711,TCGA-RP-A695-06,0
