ACH-000852,0
ACH-000463,2
ACH-000825,2
ACH-000853,2
ACH-000672,2
ACH-000444,2
ACH-000448,0
ACH-000515,1
ACH-001386,1
ACH-000553,0
ACH-000757,2
ACH-000029,0
ACH-000064,0
ACH-000700,2
ACH-000337,0
ACH-000861,2
ACH-000710,4
ACH-001078,4
ACH-000589,0
ACH-000706,2
ACH-000894,0
ACH-000510,2
ACH-000314,2
ACH-000355,1
ACH-000506,1
ACH-000843,0
ACH-000390,0
ACH-000030,0
ACH-000886,0
ACH-000343,2
ACH-000525,1
ACH-000727,1
ACH-000530,2
ACH-000010,2
ACH-000695,1
ACH-000869,0
ACH-000826,0
ACH-000975,2
ACH-000662,0
ACH-000803,1
ACH-000033,0
ACH-000587,2
ACH-000951,0
ACH-000893,2
ACH-000454,0
ACH-000767,1
ACH-000639,1
ACH-000379,0
ACH-000431,1
ACH-000892,2
ACH-000627,2
ACH-000129,1
ACH-000705,0
ACH-000875,0
ACH-000712,1
ACH-000690,0
ACH-000912,2
ACH-000562,0
ACH-000559,1
ACH-000143,0
ACH-000800,1
ACH-000830,1
ACH-000729,1
ACH-000816,1
ACH-000891,2
ACH-000929,0
ACH-000747,2
ACH-000698,1
ACH-000945,2
ACH-000508,1
ACH-000035,0
ACH-000845,0
ACH-000392,0
ACH-000563,0
ACH-000585,0
ACH-000482,0
ACH-000900,2
ACH-000179,1
ACH-000416,2
ACH-000638,0
ACH-000015,2
ACH-000840,2
ACH-000257,1
ACH-000012,0
ACH-000890,2
ACH-000327,0
ACH-000150,0
ACH-000670,2
ACH-000665,2
ACH-000703,1
ACH-000298,1
ACH-001075,0
ACH-000718,0
ACH-000841,0
ACH-000787,2
ACH-000066,0
ACH-000921,2
ACH-000594,1
ACH-000290,1
ACH-000382,1
ACH-000868,0
ACH-000523,1
ACH-000378,2
ACH-000837,0
ACH-000586,1
ACH-000358,1
ACH-000980,1
ACH-000844,1
ACH-000297,1
ACH-000925,4
ACH-000521,2
ACH-000590,0
ACH-000447,2
ACH-000774,0
ACH-000669,0
ACH-000866,0
ACH-000780,1
ACH-000901,2
ACH-000399,1
ACH-000924,2
ACH-000442,2
ACH-000610,1
ACH-000309,2
ACH-000733,0
ACH-000870,1
ACH-000666,2
ACH-000264,2
ACH-000790,1
ACH-000282,2
ACH-000628,0
ACH-000451,0
ACH-000292,2
ACH-000867,0
ACH-000062,2
ACH-000871,1
ACH-000121,2
ACH-000781,2
ACH-000888,2
ACH-000791,0
ACH-000109,0
ACH-000789,1
ACH-000186,0
ACH-000785,0
ACH-000737,1
ACH-000395,0
ACH-000659,1
ACH-000743,1
ACH-000860,0
ACH-000434,2
ACH-000161,0
ACH-000021,0
ACH-000775,0
ACH-000414,2
ACH-000766,0
ACH-000394,1
ACH-000675,0
ACH-000744,0
ACH-000514,1
ACH-000578,0
ACH-000916,0
ACH-000603,1
ACH-000904,1
ACH-000261,2
ACH-001239,3
ACH-001563,2
ACH-000899,3
ACH-001328,0
ACH-001645,3
ACH-001568,3
ACH-001521,0
ACH-000765,3
ACH-001524,0
ACH-001566,3
ACH-000915,3
ACH-001550,2
ACH-000750,2
ACH-001523,0
ACH-001522,3
ACH-000450,3
ACH-000827,3
ACH-000650,3
ACH-000572,3
ACH-000881,3
ACH-000987,3
ACH-000968,3
ACH-000810,3
ACH-001552,2
ACH-000801,3
ACH-000580,3
ACH-000614,3
ACH-000579,3
ACH-000931,3
ACH-000788,3
ACH-000404,3
ACH-000425,3
ACH-000730,3
ACH-000304,3
ACH-000477,3
ACH-000322,3
ACH-000219,3
ACH-000661,3
ACH-000582,3
ACH-000812,3
ACH-000882,3
ACH-000814,3
ACH-000441,3
ACH-000465,3
ACH-000274,3
ACH-000615,3
ACH-000884,3
ACH-000550,2
ACH-000805,3
ACH-000401,3
ACH-000423,3
ACH-000822,3
ACH-000458,0
ACH-000632,3
ACH-000348,2
ACH-001190,3
ACH-000644,3
ACH-000014,3
ACH-000799,3
ACH-000640,3
