ACH-000871,5
ACH-000121,4
ACH-000781,6
ACH-000888,6
ACH-000791,6
ACH-000109,2
ACH-000789,5
ACH-000186,6
ACH-000785,2
ACH-000737,5
ACH-000395,1
ACH-000659,5
ACH-000743,5
ACH-000860,6
ACH-000434,4
ACH-000161,6
ACH-000021,6
ACH-000775,0
ACH-000414,6
ACH-000766,6
ACH-000394,5
ACH-000675,1
ACH-000744,2
ACH-000514,5
ACH-000578,6
ACH-000916,2
ACH-000603,0
ACH-000904,5
ACH-000261,4
ACH-001239,3
ACH-001563,3
ACH-000899,3
ACH-001328,6
ACH-001645,3
ACH-001568,3
ACH-001521,6
ACH-000765,3
ACH-001524,6
ACH-001566,3
ACH-000915,3
ACH-001550,4
ACH-000750,3
ACH-001523,6
ACH-001522,3
ACH-000450,3
ACH-000827,3
ACH-000650,3
ACH-000572,3
ACH-000881,3
ACH-000987,3
ACH-000968,3
ACH-000810,3
ACH-001552,4
ACH-000801,3
ACH-000580,3
ACH-000614,3
ACH-000579,3
ACH-000931,4
ACH-000788,3
ACH-000404,3
ACH-000425,3
ACH-000730,3
ACH-000304,3
ACH-000477,3
ACH-000322,3
ACH-000219,3
ACH-000661,3
ACH-000582,3
ACH-000812,3
ACH-000882,3
ACH-000814,3
ACH-000441,3
ACH-000465,3
ACH-000274,3
ACH-000615,3
ACH-000884,3
ACH-000550,3
ACH-000805,3
ACH-000401,3
ACH-000423,3
ACH-000822,3
ACH-000458,6
ACH-000632,3
ACH-000348,3
ACH-001190,3
ACH-000644,3
ACH-000014,3
ACH-000799,3
ACH-000640,3
