ClustMethod,Drug,Group_Pair,padj_1,diff,lwr,upr,padj_2
2,AST-1306_2.5_BRD-K26838195-075-04-9,G_4-3,5.14064709578044e-07,-0.935945628039662,-1.40505600428023,-0.466835251799099,0.000401484538180452
2,CH5132799_2.5_BRD-K28352084-001-02-3,G_3-0,0.000137086668478892,0.826444797037993,0.303306808637492,1.34958278543849,0.0301119435230666
2,CH5132799_2.5_BRD-K28352084-001-02-3,G_5-3,1.29335752463433e-05,-1.49250027803903,-2.33836427135214,-0.646636284725931,0.00491606999248222
2,BVD-523_2.5_BRD-K28965160-001-01-1,G_3-0,9.623356035382e-07,-1.09671621768312,-1.65854785361079,-0.534884581755457,0.000663162446791177
2,BVD-523_2.5_BRD-K28965160-001-01-1,G_4-0,0.000239618329752833,-0.952678356429366,-1.57394635244699,-0.331410360411743,0.0462713527426556
2,BVD-523_2.5_BRD-K28965160-001-01-1,G_3-1,1.59662833432161e-06,-2.30288249328947,-3.50450067474178,-1.10126431183717,0.000993159341765186
2,BVD-523_2.5_BRD-K28965160-001-01-1,G_4-1,1.47471867770754e-05,-2.15884463203571,-3.38937516385658,-0.92831410021485,0.00539885290916995
2,BVD-523_2.5_BRD-K28965160-001-01-1,G_3-2,4.76526001236266e-06,-1.04929343085671,-1.62016366323768,-0.478423198475746,0.00224798742462397
2,BVD-523_2.5_BRD-K28965160-001-01-1,G_5-3,6.24947094796102e-06,1.64687653255614,0.741122748659214,2.55263031645307,0.00279793192950433
2,BVD-523_2.5_BRD-K28965160-001-01-1,G_5-4,0.00011728173864578,1.50283867130238,0.559064835688047,2.44661250691672,0.0267653682123762
2,MK-8245_2.5_BRD-K29656036-001-02-5,G_3-1,0.000236136769117823,1.41163421660526,0.491735789535169,2.33153264367536,0.0458509765229055
2,MK-8245_2.5_BRD-K29656036-001-02-5,G_4-3,2.2827553541771e-05,-0.897591207283836,-1.41912459359818,-0.376057820969489,0.0073603153139958
2,TAK-632_2.5_BRD-K31866293-001-01-6,G_3-0,1.82559523054238e-11,-1.26563125461266,-1.74536454944357,-0.785897959781754,7.54829933851905e-08
2,TAK-632_2.5_BRD-K31866293-001-01-6,G_3-2,1.19765308781439e-11,-1.3063338279386,-1.79691868276486,-0.815748973112327,6.01307396731953e-08
2,TAK-632_2.5_BRD-K31866293-001-01-6,G_5-3,2.98063007608818e-09,1.80877876748246,1.03309600406543,2.58446153089948,5.23771220120595e-06
2,cycloheximide_2.5_BRD-K36055864-001-19-2,G_5-2,5.90545846159696e-05,1.62207672947368,0.637514049127782,2.60663940981958,0.0159651798179096
2,go-6983_2.5_BRD-K36984403-001-02-7,G_4-0,0.000107799908737882,-0.47513973199286,-0.772273996931067,-0.178005467054653,0.0252575186172858
2,AZD8330_2.5_BRD-K37687095-001-06-9,G_3-0,3.77211054838345e-05,-1.31599973704112,-2.09823987016681,-0.533759603915433,0.0110017282342686
2,AZD8330_2.5_BRD-K37687095-001-06-9,G_3-1,3.3085260234933e-05,-2.83997647994737,-4.51793301925506,-1.16201994063967,0.00978157876786588
2,AZD8330_2.5_BRD-K37687095-001-06-9,G_3-2,9.58404518910383e-05,-1.28230472041289,-2.07947594693512,-0.485133493890654,0.0233910602896565
2,AZD8330_2.5_BRD-K37687095-001-06-9,G_5-3,4.82217366037929e-09,2.91005037419738,1.64524304342309,4.17485770497166,7.69078125339994e-06
2,AZD8330_2.5_BRD-K37687095-001-06-9,G_5-4,4.32739854172581e-07,2.64496596903573,1.32706690297583,3.96286503509562,0.000349623958043571
2,SB-525334_2.5_BRD-K37720887-001-07-8,G_3-0,7.62690741901162e-05,-0.604607897067434,-0.976177048669844,-0.233038745465024,0.0194943753629937
2,SB-525334_2.5_BRD-K37720887-001-07-8,G_3-2,2.10039233068393e-05,-0.654244284077133,-1.03290580216767,-0.275582765986593,0.00699699416700348
2,SB-525334_2.5_BRD-K37720887-001-07-8,G_4-3,2.26221012785688e-05,0.786441170066278,0.329769208200382,1.24311313193217,0.0073603153139958
2,bisacodyl_2.5_BRD-K39987650-001-24-1,G_5-2,0.000168097856320326,-0.746628196397415,-1.22430788465538,-0.26894850813945,0.0350611226135184
2,bisacodyl_2.5_BRD-K39987650-001-24-1,G_5-3,4.03625386147244e-06,-0.922891449880265,-1.42165528465748,-0.424127615103047,0.00199794566142886
2,SB-505124_2.5_BRD-K40109029-001-02-9,G_3-0,8.40166114720597e-05,-0.827119018307648,-1.33795522783464,-0.316282808780655,0.0209415873062804
2,SB-505124_2.5_BRD-K40109029-001-02-9,G_4-3,7.86294003661814e-05,1.00918553216278,0.387938214047088,1.63043285027848,0.0199232807451902
2,CR8-(R)_2.5_BRD-K40331046-305-01-5,G_3-1,0.000129732689240214,-2.50339059070175,-4.08378557680702,-0.922995604596485,0.0288573124262489
2,CR8-(R)_2.5_BRD-K40331046-305-01-5,G_5-3,1.40434003848e-05,2.09411618486843,0.902848641807041,3.28538372792982,0.00522280747644229
2,AEE788_2.5_BRD-K40718343-001-02-6,G_3-0,8.20198684192697e-07,0.813650631776891,0.399131245845872,1.22817001770791,0.000582341065776815
2,ambrisentan_2.5_BRD-K41185545-001-02-3,G_4-1,0.000117913078430676,-0.768701416362968,-1.25140949534681,-0.285993337379123,0.0268223633750557
2,NVP-AUY922_2.5_BRD-K41859756-001-06-8,G_5-2,5.15400949118172e-05,1.77214862068104,0.703564396447258,2.84073284491482,0.0141513799662173
2,tioxolone_2.5_BRD-K41876534-001-13-7,G_4-0,4.20221396385534e-05,-0.721864555891069,-1.15301923852637,-0.290709873255772,0.0120070577040403
2,tioxolone_2.5_BRD-K41876534-001-13-7,G_4-2,4.41535149379169e-05,-0.731446112950983,-1.1693354897765,-0.293556736125463,0.0124640584939204
2,tioxolone_2.5_BRD-K41876534-001-13-7,G_4-3,1.83319824702544e-05,-0.823744966757517,-1.29766967345503,-0.349820260060009,0.00633735856331462
2,osimertinib_2.5_BRD-K42805893-001-04-9,G_3-0,0.000243997677396135,0.696224575007977,0.241714018400211,1.15073513161574,0.0467318712375322
2,osimertinib_2.5_BRD-K42805893-001-04-9,G_4-2,7.62529159381575e-06,-0.921019633472292,-1.43173848335922,-0.410300783585363,0.00324837421896551
2,osimertinib_2.5_BRD-K42805893-001-04-9,G_4-3,9.22487572774244e-07,-1.08045620631222,-1.63320375842741,-0.527708654197031,0.000641996549408927
2,osimertinib_2.5_BRD-K42805893-001-04-9,G_5-3,0.000125849947346546,-1.16592245424913,-1.9008224671323,-0.431022441365951,0.0282762663293943
2,MLN2480_2.5_BRD-K43410529-001-02-3,G_3-0,1.28752775108154e-09,-0.548310802983022,-0.778162960544688,-0.318458645421356,2.58572358924347e-06
2,MLN2480_2.5_BRD-K43410529-001-02-3,G_3-2,5.33459834783923e-06,-0.426280946910163,-0.659125481890199,-0.193436411930127,0.00246690077545802
2,ponatinib_2.5_BRD-K44227013-001-06-4,G_3-0,0.000259770637183632,-0.827691102195725,-1.36980790638423,-0.285574298007223,0.0488215991648061
2,ponatinib_2.5_BRD-K44227013-001-06-4,G_5-3,2.13582888330954e-06,1.66202871745614,0.785477797812422,2.53857963709986,0.00122054806673031
2,taselisib_2.5_BRD-K44844162-001-01-6,G_5-2,2.84005578019553e-05,-1.49509579323276,-2.37225242946277,-0.617939157002743,0.00871735898646043
2,taselisib_2.5_BRD-K44844162-001-01-6,G_5-3,1.93993986835617e-05,-1.5878012305921,-2.50367439484962,-0.671928066334586,0.00655569102628631
2,ARRY-334543_2.5_BRD-K46386702-001-02-1,G_3-0,3.49706464786159e-07,0.636671932877303,0.321821624188908,0.951522241565699,0.000296155029033965
2,ARRY-334543_2.5_BRD-K46386702-001-02-1,G_4-3,6.33547425674674e-05,-0.63536992858772,-1.02233237566585,-0.248407481509592,0.0168045466228954
2,CGS-15943_2.5_BRD-K49049886-001-08-7,G_5-3,0.000252081417023153,-1.39457187293421,-2.30654003152049,-0.482603714347935,0.0480184357792884
2,PD-0325901_2.5_BRD-K49865102-001-08-4,G_3-1,0.000180093007070448,-2.60094968052631,-4.27120776984309,-0.930691591209535,0.0371223972638762
2,PD-0325901_2.5_BRD-K49865102-001-08-4,G_3-2,0.000155985450910112,-1.14973324230218,-1.88248349672113,-0.416982987883223,0.0328269980373406
2,PD-0325901_2.5_BRD-K49865102-001-08-4,G_5-3,4.26616820758952e-08,2.51346729385965,1.35087152700156,3.67606306071774,4.68545255174168e-05
2,PD-0325901_2.5_BRD-K49865102-001-08-4,G_5-4,1.97725596928766e-06,2.29132159712643,1.08620667833459,3.49643651591828,0.00116199434098455
2,NVP-TAE684_2.5_BRD-K50140147-001-10-1,G_5-0,0.000174255135367285,1.48119346187098,0.531822771717186,2.43056415202476,0.0361309541739424
2,NVP-TAE684_2.5_BRD-K50140147-001-10-1,G_5-2,0.000103793650883754,1.52989532744828,0.575230707649298,2.48455994724727,0.0246214543492439
2,hycanthone_2.5_BRD-K50406511-001-26-0,G_4-3,7.45478846591041e-05,-0.546837216753412,-0.882526674417766,-0.211147759089058,0.01919403228091
2,MK-1775_2.5_BRD-K54256913-001-08-7,G_5-2,1.44024443076152e-05,1.98182851890804,0.853468100639489,3.11018893717659,0.00532814637043301
2,alpelisib_2.5_BRD-K54997624-001-06-0,G_4-2,0.000192843909440077,-0.585518479374386,-0.962924540215396,-0.208112418533376,0.0392898504189653
2,alpelisib_2.5_BRD-K54997624-001-06-0,G_4-3,3.36675328727054e-08,-0.889198879330829,-1.29766290279401,-0.480734855867646,3.87949325511879e-05
2,AP26113_2.5_BRD-K56032964-001-02-1,G_5-0,2.67491418337595e-05,1.55367279480209,0.644515021637501,2.46283056796668,0.00841252746009986
2,AP26113_2.5_BRD-K56032964-001-02-1,G_5-2,0.000199690595519386,1.41931169869541,0.502758937055594,2.33586446033522,0.0402347169323836
2,amonafide_2.5_BRD-K56334280-001-05-1,G_5-2,1.56096245296222e-05,1.59513375383046,0.683588952968893,2.50667855469203,0.00565567272261415
2,vemurafenib_2.5_BRD-K56343971-001-10-6,G_3-0,4.6919235163756e-10,-1.00756085545321,-1.41978855626812,-0.595333154638291,1.0993176798868e-06
2,vemurafenib_2.5_BRD-K56343971-001-10-6,G_3-2,4.57632043371348e-10,-1.02742667191824,-1.44752281368992,-0.607330530146559,1.0993176798868e-06
2,vemurafenib_2.5_BRD-K56343971-001-10-6,G_4-3,1.15841025660757e-09,1.19774622400075,0.696420458896128,1.69907198910538,2.46741384657412e-06
2,dacinostat_2.5_BRD-K56957086-001-06-3,G_5-0,0.000104034314151735,1.61630811406251,0.607345079902262,2.62527114822275,0.0246214543492439
2,dacinostat_2.5_BRD-K56957086-001-06-3,G_5-2,5.7063084579756e-07,2.02210315948277,1.00493333192563,3.03927298703991,0.000426698320756495
2,dacinostat_2.5_BRD-K56957086-001-06-3,G_5-3,2.31770472824966e-06,2.00705272500001,0.94498637325238,3.06911907674763,0.00130329172278935
2,dacinostat_2.5_BRD-K56957086-001-06-3,G_5-4,0.000154029827125313,1.73741271785715,0.63076491545631,2.844060520258,0.0325127824283431
2,selumetinib_2.5_BRD-K57080016-001-15-9,G_3-0,8.37757641036774e-11,-1.42156206375642,-1.97964200332173,-0.863482124191106,2.67663566311249e-07
2,selumetinib_2.5_BRD-K57080016-001-15-9,G_4-0,2.69287050579381e-05,-1.05485473984777,-1.67230648481601,-0.437402994879539,0.00841252746009986
2,selumetinib_2.5_BRD-K57080016-001-15-9,G_3-1,2.38424489795719e-06,-2.25985031146579,-3.45696849090289,-1.06273213202869,0.00133006804664612
2,selumetinib_2.5_BRD-K57080016-001-15-9,G_4-1,0.00021021689305134,-1.89314298755715,-3.11906524200801,-0.667220733106281,0.0418478899525036
2,selumetinib_2.5_BRD-K57080016-001-15-9,G_3-2,1.67253988436755e-11,-1.50250223157614,-2.07123458252706,-0.933769880625216,7.34767677951219e-08
2,selumetinib_2.5_BRD-K57080016-001-15-9,G_4-2,6.85763898222724e-06,-1.13579490766749,-1.76289133202124,-0.508698483313744,0.0029571990433175
2,selumetinib_2.5_BRD-K57080016-001-15-9,G_5-3,1.07447064912058e-07,1.89568985921579,0.993328079464383,2.7980516389672,0.000106372594262937
2,selumetinib_2.5_BRD-K57080016-001-15-9,G_5-4,7.69619584973791e-05,1.52898253530715,0.5887430870945,2.4692219835198,0.0196002031260173
2,dacomitinib_2.5_BRD-K57169635-001-04-5,G_2-0,2.30877178915012e-05,0.786370560620582,0.329230379131786,1.24351074210938,0.00737652586633463
2,dacomitinib_2.5_BRD-K57169635-001-04-5,G_3-0,6.5832713670444e-06,0.936863947965955,0.420457370312549,1.45327052561936,0.00289405406754615
2,hesperadin_2.5_BRD-K58122457-001-02-2,G_5-2,1.4589120379549e-06,2.04712081864942,0.982644223076618,3.11159741422222,0.000932244792253181
2,NMS-E973_2.5_BRD-K58770988-001-01-8,G_4-0,0.000261575744079035,1.44996190111608,0.499772653752993,2.40015114847916,0.0490297574701743
2,NMS-E973_2.5_BRD-K58770988-001-01-8,G_4-2,0.000197259678455852,1.49536394910099,0.53033261776768,2.4603952804343,0.0400733606897741
2,paclitaxel_2.5_BRD-K62008436-001-22-1,G_5-2,4.75291208417161e-05,1.88080115617817,0.750822640588741,3.01077967176759,0.0133100474261523
2,idasanutlin_2.5_BRD-K62627508-001-01-5,G_3-0,4.93870155215959e-07,-1.52573655708635,-2.28940597345681,-0.76206714071589,0.000390046440563256
2,idasanutlin_2.5_BRD-K62627508-001-01-5,G_3-2,9.78655697596587e-05,-1.25055089396189,-2.02879693315832,-0.472304854765452,0.0236390752522557
2,gefitinib_2.5_BRD-K64052750-001-17-5,G_3-0,2.9415638635788e-05,0.71554006629056,0.295072770492144,1.13600736208898,0.0089121777573687
2,Ro-4987655_2.5_BRD-K64538373-001-01-4,G_3-0,0.000149062146487466,-1.07401863021374,-1.75683643134502,-0.391200829082448,0.0317502372018303
2,Ro-4987655_2.5_BRD-K64538373-001-01-4,G_3-1,0.000115471614940854,-2.52795448701842,-4.11410341280762,-0.941805561229217,0.0265245091967079
2,Ro-4987655_2.5_BRD-K64538373-001-01-4,G_3-2,0.000258872464667603,-1.0626117729598,-1.7584629329406,-0.366760612979003,0.0487832320147073
2,Ro-4987655_2.5_BRD-K64538373-001-01-4,G_5-3,1.47430302288587e-06,2.12240971596008,1.01835876807134,3.22646066384883,0.000933592427735566
2,Ro-4987655_2.5_BRD-K64538373-001-01-4,G_5-4,2.45201104819293e-05,1.98495158766389,0.828183410760079,3.1417197645677,0.00776359714312978
2,AZ960_2.5_BRD-K64888243-001-03-7,G_3-2,8.15670247180655e-05,1.1065391258539,0.424129249896615,1.78894900181118,0.0204762363122601
2,AZ960_2.5_BRD-K64888243-001-03-7,G_4-3,0.000256090750092808,-1.23172895873321,-2.03796477256022,-0.4254931449062,0.048519188204915
2,AMG-232_2.5_BRD-K64925568-001-01-8,G_3-0,5.36948694108697e-05,-1.16450997198602,-1.8681314671637,-0.460888476808344,0.0146856512485993
2,afatinib_2.5_BRD-K66175015-001-09-0,G_3-0,3.4569689958186e-05,0.877890712742784,0.358420691137163,1.39736073434841,0.0101245979465037
2,GDC-0879_2.5_BRD-K67578145-001-12-1,G_3-0,1.59957624323859e-05,-0.721339273356113,-1.13384996585821,-0.308828580854015,0.00571688423728161
2,GDC-0879_2.5_BRD-K67578145-001-12-1,G_3-2,1.07443374086635e-07,-0.878352434550273,-1.29623348204131,-0.460471387059237,0.000106372594262937
2,GDC-0879_2.5_BRD-K67578145-001-12-1,G_4-3,1.10318452546387e-05,0.885951208987218,0.38726884791468,1.38463357005976,0.00435633934240761
2,eprosartan_2.5_BRD-K67977190-066-02-3,G_5-2,5.37308222914312e-07,1.19960185696865,0.597895743371125,1.80130797056618,0.000408005028491408
2,eprosartan_2.5_BRD-K67977190-066-02-3,G_5-3,5.04083284669221e-06,1.14945365025359,0.523012732340302,1.77589456816687,0.00236213427195997
2,MK-2206_2.5_BRD-K68065987-300-09-1,G_4-2,0.000101770459628225,-0.674463589390394,-1.09498802599344,-0.253939152787352,0.0242985808764443
2,MK-2206_2.5_BRD-K68065987-300-09-1,G_4-3,1.62519541798689e-05,-0.795144559476691,-1.25027530898479,-0.340013809968597,0.00576944373385346
2,tyrphostin-AG-1478_2.5_BRD-K68336408-001-10-9,G_3-0,4.54138652217218e-06,0.698430600979688,0.319218468336437,1.07764273362294,0.00217152420845907
2,tyrphostin-AG-1478_2.5_BRD-K68336408-001-10-9,G_4-3,2.83626432917572e-05,-0.786190277232143,-1.24736455581293,-0.325015998651359,0.00871735898646043
2,PF-03814735_2.5_BRD-K68747584-001-02-0,G_5-2,9.86187766500723e-05,1.44282738193678,0.544577778718616,2.34107698515495,0.0237394308586767
2,volasertib_2.5_BRD-K69776681-001-03-8,G_5-2,0.000117094867998269,1.87373899755747,0.697040063519028,3.05043793159592,0.0267653682123762
2,ibrutinib_2.5_BRD-K70301465-001-02-6,G_2-0,7.15310159737914e-06,0.654498348153803,0.292558611124993,1.01643808518261,0.00306580189804744
2,ibrutinib_2.5_BRD-K70301465-001-02-6,G_3-0,4.992226032563e-08,0.879031998621136,0.470499634987224,1.28756436225505,5.39851642813621e-05
2,ibrutinib_2.5_BRD-K70301465-001-02-6,G_4-2,8.65852277457391e-05,-0.740048202495073,-1.19775152607215,-0.282344878917997,0.0213546514324491
2,ibrutinib_2.5_BRD-K70301465-001-02-6,G_4-3,1.03138447660189e-06,-0.964581852962406,-1.45995106002854,-0.469212645896274,0.000690438236765208
2,erlotinib_2.5_BRD-K70401845-003-09-6,G_4-0,0.000111887740050221,0.777971945959588,0.290539060758898,1.26540483116028,0.0257855385184591
2,BIBX-1382_2.5_BRD-K70914287-300-02-8,G_2-0,9.00867526417715e-05,0.479660170784375,0.182390004671831,0.776930336896919,0.0220634071191293
2,BIBX-1382_2.5_BRD-K70914287-300-02-8,G_3-0,2.87383821001574e-05,0.57201762619227,0.236207571996891,0.907827680387649,0.00878269946878289
2,GDC-0068_2.5_BRD-K71480163-001-01-4,G_5-0,0.000133984215563099,-1.09152778798959,-1.78175789051242,-0.401297685466762,0.0296155676475793
2,GDC-0068_2.5_BRD-K71480163-001-01-4,G_5-2,6.34728285597852e-07,-1.37821014445403,-2.07405450206444,-0.682365786843612,0.000469632117838663
2,GDC-0068_2.5_BRD-K71480163-001-01-4,G_5-3,3.86251764787904e-05,-1.22098432951755,-1.94754233217316,-0.494426326861941,0.0111357262616062
2,benzethonium_2.5_BRD-K72723676-003-17-8,G_3-0,1.89658868849918e-05,-1.26294052130674,-1.99062849567311,-0.535252546940382,0.00647141839391298
2,benzethonium_2.5_BRD-K72723676-003-17-8,G_3-2,1.7426029469414e-06,-1.41682884444737,-2.15840664196227,-0.675251046932464,0.00106910535455277
2,benzethonium_2.5_BRD-K72723676-003-17-8,G_4-3,3.94727084918056e-06,1.63893902273308,0.753970036453228,2.52390800901293,0.00196775651055959
2,OSI-420_2.5_BRD-K73309154-003-02-8,G_2-0,2.41919668386714e-06,0.730934308890626,0.343520723361068,1.11834789442018,0.00133893964495292
2,OSI-420_2.5_BRD-K73309154-003-02-8,G_3-0,1.12493894321997e-06,0.849391355127468,0.411751147722823,1.28703156253211,0.000745961870933318
2,carbachol_2.5_BRD-K75037734-003-13-9,G_4-1,0.000199887523057107,1.02929986192858,0.364723913485892,1.69387581037126,0.0402347169323836
2,pitavastatin_2.5_BRD-K75958547-238-01-0,G_4-3,0.000208745991242099,1.5755198336715,0.555663422336748,2.59537624500626,0.0416839651261566
2,BMS-690514_2.5_BRD-K76239644-001-01-8,G_3-0,2.28289664949699e-09,1.23375162707977,0.70816204252288,1.75934121163666,4.19855607511557e-06
2,BMS-690514_2.5_BRD-K76239644-001-01-8,G_4-3,1.83926753011265e-05,-1.11059784255075,-1.7497873004356,-0.471408384665901,0.00633735856331462
2,BMS-690514_2.5_BRD-K76239644-001-01-8,G_5-3,0.000238886680440142,-1.3032836084079,-2.15311159776184,-0.45345561905395,0.0462571481215911
2,vandetanib_2.5_BRD-K77625799-001-07-7,G_3-0,5.93229315748456e-06,0.719189385310856,0.324428701765885,1.11395006885583,0.00269019926477155
2,NVP-BVU972_2.5_BRD-K77943374-001-02-8,G_5-1,0.000210975677099601,-1.46151285958333,-2.40811293135718,-0.514912787809486,0.0418478899525036
2,NVP-BVU972_2.5_BRD-K77943374-001-02-8,G_5-2,0.000200343589789931,-0.929576571738508,-1.52997691093641,-0.329176232540608,0.0402347169323836
2,NVP-BVU972_2.5_BRD-K77943374-001-02-8,G_5-3,4.08888143188513e-06,-1.15910737587281,-1.78600858800509,-0.532206163740532,0.002009842488442
2,oxiperomide_2.5_BRD-K78096648-001-05-7,G_1-0,3.19553600031108e-05,-1.36246701775873,-2.16610308511752,-0.558830950399942,0.0096400955133848
2,menadione_2.5_BRD-K78126613-001-28-5,G_4-3,7.90808838797563e-05,1.05042845202914,0.403610063376704,1.69724684068157,0.0199232807451902
2,SB-590885_2.5_BRD-K78809024-001-05-7,G_3-0,8.42982472715192e-09,-0.884958206486842,-1.27556178497955,-0.494354627994137,1.26070719164151e-05
2,SB-590885_2.5_BRD-K78809024-001-05-7,G_3-2,2.93728374956004e-11,-1.03850973509891,-1.43656900176782,-0.640450468429999,1.03230837378288e-07
2,SB-590885_2.5_BRD-K78809024-001-05-7,G_4-3,2.15876289424433e-05,0.819577697272556,0.344549848699178,1.29460554584593,0.00715752093568085
2,broxuridine_2.5_BRD-K79095980-001-09-6,G_3-0,8.16841519979406e-08,-0.650942415783965,-0.958142691721937,-0.343742139845992,8.44349859402242e-05
2,broxuridine_2.5_BRD-K79095980-001-09-6,G_3-2,1.95619193066321e-08,-0.692488156413975,-1.00555215094325,-0.379424161884696,2.59435341143994e-05
2,NVP-BHG712_2.5_BRD-K79259477-001-04-9,G_4-3,6.62886192737133e-06,-0.82406217421597,-1.27841855103285,-0.369705797399086,0.00289405406754615
2,CGM097_2.5_BRD-K79584249-001-01-3,G_3-0,2.81876034757822e-05,-1.19333415132886,-1.89306817868279,-0.493600123974939,0.00871735898646043
2,GW-583340_2.5_BRD-K79930101-300-03-7,G_2-0,2.75205733654138e-05,0.539219702275377,0.223282176535272,0.855157228015481,0.00855938540643777
2,GW-583340_2.5_BRD-K79930101-300-03-7,G_3-0,1.05402730210535e-07,0.750228559817845,0.393330997480655,1.10712612215503,0.000106372594262937
2,GW-583340_2.5_BRD-K79930101-300-03-7,G_4-2,1.30562315403537e-08,-0.897449023120691,-1.29848330035443,-0.496414745886955,1.87290309177849e-05
2,GW-583340_2.5_BRD-K79930101-300-03-7,G_5-2,0.000143120527537954,-0.871017030537358,-1.42369185412886,-0.31834220694586,0.0309536673250547
2,GW-583340_2.5_BRD-K79930101-300-03-7,G_4-3,7.49330597571429e-11,-1.10845788066316,-1.54249456269342,-0.674421198632903,2.5081165572998e-07
2,GW-583340_2.5_BRD-K79930101-300-03-7,G_5-3,2.84742572931318e-06,-1.08202588807983,-1.65909504378245,-0.504956732377199,0.00150485379333401
2,SCH-58261_2.5_BRD-K81225797-001-02-3,G_5-2,0.000120593404812186,-0.826305108971267,-1.34600141234379,-0.306608805598746,0.027343582013705
2,SCH-58261_2.5_BRD-K81225797-001-02-3,G_5-3,2.18284778763511e-05,-0.935762760964915,-1.47839776840036,-0.393127753529468,0.00720339769919586
2,WZ8040_2.5_BRD-K81728688-001-04-4,G_3-0,1.30088066382372e-05,0.689560735681495,0.298616517216587,1.0805049541464,0.00491606999248222
2,fostamatinib_2.5_BRD-K85178109-001-02-3,G_3-2,6.32337417627582e-06,0.741019047789473,0.333327623198668,1.14871047238028,0.00281310108133182
2,refametinib_2.5_BRD-K85751432-001-03-3,G_3-0,3.49491524609391e-09,-1.15418322503311,-1.65092656732641,-0.657439882739801,5.84899030114145e-06
2,refametinib_2.5_BRD-K85751432-001-03-3,G_4-0,0.00014564978906717,-0.875741296248504,-1.43169288370822,-0.319789708788791,0.0314040603482558
2,refametinib_2.5_BRD-K85751432-001-03-3,G_3-2,9.69872215872414e-09,-1.13680454981397,-1.64001484710989,-0.633594252518059,1.42025662611817e-05
2,refametinib_2.5_BRD-K85751432-001-03-3,G_4-2,0.000256912841899548,-0.858362621029372,-1.42009994646796,-0.296625295590787,0.048544095852471
2,refametinib_2.5_BRD-K85751432-001-03-3,G_5-3,2.55593404485666e-06,1.55532736071053,0.729803563153399,2.38085115826765,0.00138197387702288
2,PD-198306_2.5_BRD-K88677950-001-03-9,G_3-0,9.88797821399601e-10,-1.03515117761217,-1.46646699369629,-0.603835361528054,2.17195621456806e-06
2,PD-198306_2.5_BRD-K88677950-001-03-9,G_4-0,3.03393818879005e-06,-0.892831092404461,-1.37003280562313,-0.415629379185795,0.00159145906932875
2,PD-198306_2.5_BRD-K88677950-001-03-9,G_3-1,1.35355556394323e-05,-1.76443782151842,-2.76636120023563,-0.762514442801213,0.00506071386114732
2,PD-198306_2.5_BRD-K88677950-001-03-9,G_4-1,0.000126419009056078,-1.62211773631071,-2.64463355463072,-0.599601917990707,0.0282993380463431
2,PD-198306_2.5_BRD-K88677950-001-03-9,G_3-2,3.63891872190436e-09,-1.02302597123596,-1.46409814466616,-0.581953797805766,5.9483627200618e-06
2,PD-198306_2.5_BRD-K88677950-001-03-9,G_4-2,6.82255542339139e-06,-0.880705886028255,-1.36674374882185,-0.394668023234663,0.0029571990433175
2,PD-198306_2.5_BRD-K88677950-001-03-9,G_5-3,3.08416284100499e-06,1.30398527141842,0.606588931138306,2.00138161169854,0.00160582078588326
2,PD-198306_2.5_BRD-K88677950-001-03-9,G_5-4,0.000108776583556791,1.16166518621071,0.434994836374818,1.88833553604661,0.0253869530141809
2,AS-703026_2.5_BRD-K89014967-001-04-3,G_3-0,1.6022566435403e-05,-1.16320853704852,-1.82853212678226,-0.497884947314775,0.00571688423728161
2,AS-703026_2.5_BRD-K89014967-001-04-3,G_4-0,6.75673452338321e-05,-1.20487782710491,-1.94098242848084,-0.46877322572897,0.0175928789530269
2,AS-703026_2.5_BRD-K89014967-001-04-3,G_3-1,2.08377382409086e-05,-2.95160657715789,-4.65932975444764,-1.24388339986815,0.00697468867120698
2,AS-703026_2.5_BRD-K89014967-001-04-3,G_4-1,2.21523558192605e-05,-2.99327586721428,-4.7297991049981,-1.25675262943046,0.00727611724549449
2,AS-703026_2.5_BRD-K89014967-001-04-3,G_3-2,4.15877733217496e-06,-1.25311435717514,-1.93113738310061,-0.575091331249664,0.0020300031852679
2,AS-703026_2.5_BRD-K89014967-001-04-3,G_4-2,1.98950121127472e-05,-1.29478364723152,-2.0423863015846,-0.547180992878447,0.00669100670528709
2,AS-703026_2.5_BRD-K89014967-001-04-3,G_5-3,2.79817524262427e-07,2.1916553819079,1.11589089732463,3.26741986649117,0.000245854672255075
2,AS-703026_2.5_BRD-K89014967-001-04-3,G_5-4,5.3982739578462e-07,2.23332467196429,1.11240374192447,3.35424560200411,0.000408005028491408
2,DCEBIO_2.5_BRD-K89299012-001-06-0,G_4-3,3.4768557950482e-06,0.955326921742831,0.441961398512427,1.46869244497323,0.0017838554294448
2,RAF265_2.5_BRD-K93123848-001-04-1,G_3-0,3.17648701742002e-06,-0.926662156256579,-1.42295193147016,-0.430372381043001,0.00164172994451804
2,RAF265_2.5_BRD-K93123848-001-04-1,G_4-3,1.30134283682359e-07,1.24769587835572,0.650160489600912,1.84523126711052,0.000121961850667107
2,ICG-001_2.5_BRD-K94455792-001-01-8,G_4-3,8.08041797484282e-06,0.89581926149624,0.398010033258664,1.39362848973382,0.00342152156296206
2,PHA-665752_2.5_BRD-K95435023-001-10-1,G_3-2,3.31201557369765e-05,-0.570690871628221,-0.907789470352635,-0.233592272903808,0.00978157876786588
